Season,Team,Lg,Salary
1984-85,Indiana Pacers,NBA,"$406,000"
1985-86,Indiana Pacers,NBA,"$476,000"
1986-87,Indiana Pacers,NBA,"$516,000"
Career,(may be incomplete),,"$1,398,000"
