Season,Team,Lg,Salary
1996-97,Portland Trail Blazers,NBA,"$220,000"
1997-98,Vancouver Grizzlies,NBA,"$500,000"
1998-99,Vancouver Grizzlies,NBA,"$500,000"
1999-00,Detroit Pistons,NBA,"$43,294"
Career,(may be incomplete),,"$1,263,294"
