Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1996-97,22,POR,NBA,PG,21,184,12.9,0.523,0.457,0.271,2.7,6.9,4.8,18,2.3,0.8,14.2,22.4,NA,0.2,0.2,0.4,0.105,NA,-0.9,0,-1,0
1999-00,25,DET,NBA,SG,6,45,1.1,0.336,0.5,0.143,7.7,10.3,9,9.8,0,0,16.8,17.5,NA,-0.1,0,-0.1,-0.095,NA,-6.7,-2.6,-9.3,-0.1
Career,NA,,NBA,,27,229,10.5,0.493,0.464,0.25,3.6,7.6,5.7,16.4,1.8,0.7,14.6,21.4,NA,0.1,0.2,0.3,0.066,NA,-2.1,-0.5,-2.6,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,POR,NBA,,21,184,12.9,0.523,0.457,0.271,2.7,6.9,4.8,18,2.3,0.8,14.2,22.4,NA,0.2,0.2,0.4,0.105,NA,-0.9,0,-1,0
1 season,NA,DET,NBA,,6,45,1.1,0.336,0.5,0.143,7.7,10.3,9,9.8,0,0,16.8,17.5,NA,-0.1,0,-0.1,-0.095,NA,-6.7,-2.6,-9.3,-0.1
