,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,30,MIN,NBA,PF,55,686,.514,4.2,1.000,.577,.286,.040,.097,.000,.514,.653,.320,.286,.353,,.644,.080,13,,,,0,0
2001-02,31,TOT,NBA,PF,8,47,.467,4.3,1.000,.400,.533,.000,.067,.000,.467,.833,.250,,.000,,.857,.067,1,,,,0,0
2001-02,31,NJN,NBA,PF,4,10,1.000,0.0,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,,1.000,.000,0,,,,0,0
2001-02,31,ATL,NBA,PF,4,37,.385,5.0,1.000,.308,.615,.000,.077,.000,.385,.750,.250,,.000,,.800,.077,1,,,,0,0
2002-03,32,MIN,NBA,PF,26,141,.540,2.5,1.000,.720,.200,.020,.060,.000,.540,.639,.300,.000,.333,,.741,.120,6,,,,0,0
Career,,,NBA,,89,874,.517,3.8,1.000,.596,.283,.033,.088,.000,.517,.657,.309,.250,.333,,.677,.088,20,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIN,NBA,,81,827,.520,3.8,1.000,.609,.267,.036,.089,.000,.520,.650,.317,.250,.350,,.667,.089,19,,,,0,0
1 season,,ATL,NBA,,4,37,.385,5.0,1.000,.308,.615,.000,.077,.000,.385,.750,.250,,.000,,.800,.077,1,,,,0,0
1 season,,NJN,NBA,,4,10,1.000,0.0,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,,1.000,.000,0,,,,0,0
