,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1990-91,19,WISCGB,24,,34,63,,,5,12,,49,5,,,,,73,.540,,.417,,3.0,2.0,0.2
1991-92,20,WISCGB,30,,56,102,,,29,42,,77,11,,,,,141,.549,,.690,,4.7,2.6,0.4
1992-93,21,WISCGB,27,,100,210,32,82,45,53,,113,27,,,,,277,.476,.390,.849,,10.3,4.2,1.0
1993-94,22,WISCGB,31,,127,256,13,38,56,64,,128,37,,,,,323,.496,.342,.875,,10.4,4.1,1.2
Career,,,112,,317,631,45,120,135,171,,367,80,,,,,814,.502,.375,.789,,7.3,3.3,0.7
