Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,24,CHI,NBA,SG,48,NA,425,115,225,0.511,46,58,0.793,18,34,52,36,22,1,NA,54,276
1975-76,25,CHI,NBA,SG,58,NA,856,197,489,0.403,43,58,0.741,32,62,94,52,25,2,NA,96,437
1976-77,26,BOS,NBA,SG,25,NA,131,19,59,0.322,11,13,0.846,3,6,9,14,3,0,NA,19,49
1977-78,27,IND,NBA,SG,12,NA,86,14,36,0.389,2,3,0.667,6,6,12,8,2,1,6,16,30
Career,NA,,NBA,,143,NA,1498,345,809,0.426,102,132,0.773,59,108,167,110,52,4,6,185,792
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CHI,NBA,,106,NA,1281,312,714,0.437,89,116,0.767,50,96,146,88,47,3,NA,150,713
1 season,NA,BOS,NBA,,25,NA,131,19,59,0.322,11,13,0.846,3,6,9,14,3,0,NA,19,49
1 season,NA,IND,NBA,,12,NA,86,14,36,0.389,2,3,0.667,6,6,12,8,2,1,6,16,30
