Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,24,CHI,NBA,SG,48,NA,425,9.7,19.1,0.511,3.9,4.9,0.793,1.5,2.9,4.4,3,1.9,0.1,NA,4.6,23.4
1975-76,25,CHI,NBA,SG,58,NA,856,8.3,20.6,0.403,1.8,2.4,0.741,1.3,2.6,4,2.2,1.1,0.1,NA,4,18.4
1976-77,26,BOS,NBA,SG,25,NA,131,5.2,16.2,0.322,3,3.6,0.846,0.8,1.6,2.5,3.8,0.8,0,NA,5.2,13.5
1977-78,27,IND,NBA,SG,12,NA,86,5.9,15.1,0.389,0.8,1.3,0.667,2.5,2.5,5,3.3,0.8,0.4,2.5,6.7,12.6
Career,NA,,NBA,,143,NA,1498,8.3,19.4,0.426,2.5,3.2,0.773,1.4,2.6,4,2.6,1.2,0.1,2.5,4.4,19
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CHI,NBA,,106,NA,1281,8.8,20.1,0.437,2.5,3.3,0.767,1.4,2.7,4.1,2.5,1.3,0.1,NA,4.2,20
1 season,NA,BOS,NBA,,25,NA,131,5.2,16.2,0.322,3,3.6,0.846,0.8,1.6,2.5,3.8,0.8,0,NA,5.2,13.5
1 season,NA,IND,NBA,,12,NA,86,5.9,15.1,0.389,0.8,1.3,0.667,2.5,2.5,5,3.3,0.8,0.4,2.5,6.7,12.6
