Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1974-75,24,CHI,NBA,SG,10,93,13.3,0.475,0.293,2.2,10.2,6.1,7.5,2.1,0,NA,NA,NA,0,0.1,0.2,0.081,NA,-1.4,-0.1,-1.5,0
Career,NA,,NBA,,10,93,13.3,0.475,0.293,2.2,10.2,6.1,7.5,2.1,0,NA,NA,NA,0,0.1,0.2,0.081,NA,-1.4,-0.1,-1.5,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHI,NBA,,10,93,13.3,0.475,0.293,2.2,10.2,6.1,7.5,2.1,0,NA,NA,NA,0,0.1,0.2,0.081,NA,-1.4,-0.1,-1.5,0
