Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1974-75,24,CHI,NBA,SG,48,NA,425,13,25.5,0.511,5.2,6.6,0.793,2,3.9,5.9,4.1,2.5,0.1,NA,6.1,31.3,NA,NA,95
1975-76,25,CHI,NBA,SG,58,NA,856,11,27.4,0.403,2.4,3.2,0.741,1.8,3.5,5.3,2.9,1.4,0.1,NA,5.4,24.4,NA,NA,100
1976-77,26,BOS,NBA,SG,25,NA,131,6.5,20.1,0.322,3.7,4.4,0.846,1,2,3.1,4.8,1,0,NA,6.5,16.7,NA,NA,102
1977-78,27,IND,NBA,SG,12,NA,86,7.2,18.6,0.389,1,1.5,0.667,3.1,3.1,6.2,4.1,1,0.5,3.1,8.3,15.5,NA,87,106
Career,NA,,NBA,,143,NA,1498,10.9,25.6,0.426,3.2,4.2,0.773,1.9,3.4,5.3,3.5,1.6,0.1,0.2,5.9,25.1,NA,87,99
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CHI,NBA,,106,NA,1281,11.7,26.7,0.437,3.3,4.3,0.767,1.9,3.6,5.5,3.3,1.8,0.1,NA,5.6,26.7,NA,NA,99
1 season,NA,BOS,NBA,,25,NA,131,6.5,20.1,0.322,3.7,4.4,0.846,1,2,3.1,4.8,1,0,NA,6.5,16.7,NA,NA,102
1 season,NA,IND,NBA,,12,NA,86,7.2,18.6,0.389,1,1.5,0.667,3.1,3.1,6.2,4.1,1,0.5,3.1,8.3,15.5,NA,87,106
