,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2003-04,25,SAS,NBA,16:39,3,5,0,0,3,5,0,0,0,2,2,1,2,0,1,2,6,5.3
2005-06,27,SAC,NBA,17:07,2,4,0,0,2,4,2,2,1,1,1,3,1,0,2,5,4,3.0
2007-08,29,UTA,NBA,3:42,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1.7
2008-09,30,TOT,NBA,7:07,1,1,0,0,1,1,0,0,0,2,2,2,2,1,1,2,2,5.6
2008-09,30,DEN,NBA,7:07,1,1,0,0,1,1,0,0,0,2,2,2,2,1,1,2,2,5.6
Career,,,,17:07,3,5,0,1,3,5,2,2,1,2,2,3,2,1,2,5,6,5.6
1 Season,,DEN,NBA,7:07,1,1,0,0,1,1,0,0,0,2,2,2,2,1,1,2,2,5.6
1 Season,,SAS,NBA,16:39,3,5,0,0,3,5,0,0,0,2,2,1,2,0,1,2,6,5.3
1 Season,,SAC,NBA,17:07,2,4,0,0,2,4,2,2,1,1,1,3,1,0,2,5,4,3.0
1 Season,,UTA,NBA,3:42,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1.7
