,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,22,MIL,NBA,PG,1,10,1.000,0.0,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,,.000,.000,0,,,,0,0
2001-02,23,SAS,NBA,PG,10,92,.526,15.6,.895,.263,.053,.211,.368,.105,.588,.800,.000,.750,.429,.000,.600,.000,0,,.000,,1,0
2003-04,25,SAS,NBA,PG,53,660,.447,12.6,.943,.195,.170,.189,.390,.057,.460,.742,.296,.467,.387,.222,.594,.000,0,.000,.333,.000,1,0
2004-05,26,CHA,NBA,PG,74,1887,.449,14.8,.834,.188,.113,.094,.438,.166,.464,.463,.431,.519,.462,.368,.374,.000,0,.771,.200,.368,2,0
2005-06,27,SAC,NBA,PG,66,818,.389,15.4,.860,.172,.086,.054,.548,.140,.405,.553,.211,.333,.397,.290,.571,.000,0,.778,.355,.273,0,0
2006-07,28,TOT,NBA,PG,36,846,.446,16.1,.871,.156,.054,.063,.598,.129,.477,.629,.333,.429,.455,.241,.581,.000,0,.714,.276,.375,0,0
2006-07,28,SAC,NBA,PG,13,100,.500,14.9,.800,.233,.067,.067,.433,.200,.500,.714,.000,.000,.538,.500,.417,.000,0,.333,.000,,0,0
2006-07,28,LAC,NBA,PG,23,746,.438,16.2,.881,.144,.052,.062,.624,.119,.474,.607,.400,.500,.446,.174,.605,.000,0,1.000,.348,.375,0,0
2007-08,29,UTA,NBA,PG,57,606,.322,16.2,.828,.161,.083,.083,.500,.172,.315,.483,.200,.333,.278,.355,.468,.000,0,.909,.226,.714,1,0
2008-09,30,TOT,NBA,PG,39,348,.319,13.7,.936,.234,.085,.128,.489,.064,.341,.364,.375,.167,.370,.000,.567,.000,0,,.000,,0,0
2008-09,30,LAC,NBA,PG,28,312,.298,13.6,.952,.238,.083,.131,.500,.048,.313,.350,.286,.091,.357,.000,.560,.000,0,,.000,,0,0
2008-09,30,DEN,NBA,PG,11,36,.500,14.8,.800,.200,.100,.100,.400,.200,.625,.500,1.000,1.000,.500,.000,.600,.000,0,,.000,,0,0
2009-10,31,TOT,NBA,PG,5,22,.500,17.5,1.000,.000,.000,.000,1.000,.000,.500,,,,.500,,1.000,.000,0,,,,0,0
2009-10,31,MIN,NBA,PG,1,5,.000,16.0,1.000,.000,.000,.000,1.000,.000,.000,,,,.000,,,.000,0,,,,0,0
2009-10,31,NOH,NBA,PG,4,17,1.000,19.0,1.000,.000,.000,.000,1.000,.000,1.000,,,,1.000,,1.000,.000,0,,,,0,0
Career,,,NBA,,341,5289,.417,15.0,.862,.183,.100,.096,.484,.138,.433,.532,.340,.440,.414,.315,.487,.000,0,.766,.236,.375,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,SAC,NBA,,79,918,.402,15.4,.853,.179,.084,.056,.534,.147,.416,.578,.190,.286,.410,.324,.551,.000,0,.667,.297,.273,0,0
1 season,,CHA,NBA,,74,1887,.449,14.8,.834,.188,.113,.094,.438,.166,.464,.463,.431,.519,.462,.368,.374,.000,0,.771,.200,.368,2,0
2 seasons,,SAS,NBA,,63,752,.455,12.9,.938,.202,.157,.191,.388,.062,.473,.750,.286,.500,.391,.182,.595,.000,0,.000,.273,.000,2,0
1 season,,UTA,NBA,,57,606,.322,16.2,.828,.161,.083,.083,.500,.172,.315,.483,.200,.333,.278,.355,.468,.000,0,.909,.226,.714,1,0
2 seasons,,LAC,NBA,,51,1058,.396,15.4,.903,.173,.061,.083,.586,.097,.422,.500,.353,.304,.423,.148,.594,.000,0,1.000,.296,.375,0,0
1 season,,DEN,NBA,,11,36,.500,14.8,.800,.200,.100,.100,.400,.200,.625,.500,1.000,1.000,.500,.000,.600,.000,0,,.000,,0,0
1 season,,NOH,NBA,,4,17,1.000,19.0,1.000,.000,.000,.000,1.000,.000,1.000,,,,1.000,,1.000,.000,0,,,,0,0
1 season,,MIL,NBA,,1,10,1.000,0.0,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,,.000,.000,0,,,,0,0
1 season,,MIN,NBA,,1,5,.000,16.0,1.000,.000,.000,.000,1.000,.000,.000,,,,.000,,,.000,0,,,,0,0
