Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,25,SAS,NBA,PG,7,0,8.9,1.6,2.9,0.55,0,0,NA,1.6,2.9,0.55,0.55,0,0,NA,0,0.4,0.4,0.1,0.7,0,0.1,0.7,3.1
2005-06,27,SAC,NBA,PG,5,0,10.4,0.8,2.6,0.308,0,0,NA,0.8,2.6,0.308,0.308,0.4,0.4,1,0.2,0.2,0.4,0.6,0.6,0,0.8,1.6,2
2007-08,29,UTA,NBA,PG,2,0,3,0.5,1,0.5,0,0.5,0,0.5,0.5,1,0.5,0,0,NA,0,0,0,0,0,0,0,0,1
2008-09,30,DEN,NBA,PG,9,0,2.1,0.1,0.2,0.5,0,0,NA,0.1,0.2,0.5,0.5,0,0,NA,0,0.3,0.3,0.6,0.2,0.1,0.1,0.6,0.2
Career,NA,,NBA,,23,0,6,0.7,1.6,0.459,0,0,0,0.7,1.6,0.472,0.459,0.1,0.1,1,0,0.3,0.3,0.4,0.4,0,0.3,0.8,1.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DEN,NBA,,9,0,2.1,0.1,0.2,0.5,0,0,NA,0.1,0.2,0.5,0.5,0,0,NA,0,0.3,0.3,0.6,0.2,0.1,0.1,0.6,0.2
1 season,NA,SAS,NBA,,7,0,8.9,1.6,2.9,0.55,0,0,NA,1.6,2.9,0.55,0.55,0,0,NA,0,0.4,0.4,0.1,0.7,0,0.1,0.7,3.1
1 season,NA,SAC,NBA,,5,0,10.4,0.8,2.6,0.308,0,0,NA,0.8,2.6,0.308,0.308,0.4,0.4,1,0.2,0.2,0.4,0.6,0.6,0,0.8,1.6,2
1 season,NA,UTA,NBA,,2,0,3,0.5,1,0.5,0,0.5,0,0.5,0.5,1,0.5,0,0,NA,0,0,0,0,0,0,0,0,1
