,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1949-50,29,TOT,NBA,,4,,2,3,,,,9
1949-50,29,BLB,NBA,,1,,2,2,,,,3
1949-50,29,WAT,NBA,,4,,1,3,,,,9
Career,,,,,4,,2,3,,,,9
1 Season,,WAT,NBA,,4,,1,3,,,,9
1 Season,,BLB,NBA,,1,,2,2,,,,3
