Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994-95,22,WSB,NBA,C,55,0,534,2.3,4.8,0.479,0,0,NA,2.3,4.8,0.479,1.9,2.8,0.683,2.7,4.4,7.1,0.7,0.7,4,1.3,6.4,6.5
1995-96,23,WSB,NBA,C,80,6,1195,1.9,4.4,0.428,0,0,NA,1.9,4.4,0.428,1.7,3.2,0.552,2,4.9,6.9,0.3,0.6,5,1.1,5.2,5.5
1996-97,24,SEA,NBA,C,82,79,1477,3.2,6.7,0.471,0,0.2,0.143,3.1,6.6,0.48,1.3,2.6,0.495,3.2,4.8,8,0.6,1,4,1.5,6,7.7
1997-98,25,SEA,NBA,C,78,72,1211,3,6.6,0.453,0,0.1,0,3,6.5,0.459,1.3,2.4,0.556,2.9,4.8,7.7,0.6,0.7,4.1,1.6,7.1,7.3
1998-99,26,NJN,NBA,C,22,1,269,2.9,6.8,0.431,0,0,NA,2.9,6.8,0.431,0.5,0.8,0.667,4.1,3.1,7.2,0.3,1.2,4.3,1.7,7.9,6.4
1999-00,27,NJN,NBA,C,66,53,1048,2.2,5.3,0.416,0,0,NA,2.2,5.3,0.416,1,1.9,0.518,3.6,4.3,7.9,1.2,0.9,4,1.3,7,5.4
2000-01,28,NJN,NBA,C,18,3,193,1.9,5.2,0.357,0,0,NA,1.9,5.2,0.357,1.5,2.2,0.667,1.5,5,6.5,0.7,1.3,2.8,1.7,6.5,5.2
Career,NA,,NBA,,401,214,5927,2.6,5.8,0.446,0,0.1,0.1,2.6,5.7,0.45,1.4,2.5,0.551,2.9,4.6,7.5,0.6,0.8,4.2,1.4,6.4,6.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SEA,NBA,,160,151,2688,3.1,6.7,0.463,0,0.1,0.1,3.1,6.5,0.47,1.3,2.5,0.521,3.1,4.8,7.9,0.6,0.8,4,1.6,6.5,7.5
2 seasons,NA,WSB,NBA,,135,6,1729,2,4.5,0.444,0,0,NA,2,4.5,0.444,1.8,3,0.589,2.2,4.8,7,0.4,0.6,4.7,1.1,5.5,5.8
3 seasons,NA,NJN,NBA,,106,57,1510,2.3,5.6,0.412,0,0,NA,2.3,5.6,0.412,1,1.8,0.554,3.5,4.1,7.6,1,1,3.9,1.4,7.1,5.6
