Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1971-72,22,NYA,ABA,NA,1,NA,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,36,0,0
Career,NA,,ABA,NA,1,NA,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,36,0,0
