Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1971-72,22,NYA,ABA,NA,1,1,-52.7,NA,NA,NA,0,0,0,0,NA,100,39,NA,0,0,0,0.008
Career,NA,,ABA,NA,1,1,-52.7,NA,NA,NA,0,0,0,0,NA,100,39,NA,0,0,0,0.008
