Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,25,MIA,NBA,PF,10,0,138,5.7,12.8,0.449,0,0,NA,5.7,12.8,0.449,1.6,2.3,0.667,3.1,4.7,7.8,1,0.5,2.3,1,5.5,13
2005-06,27,CHI,NBA,PF,6,6,116,4.3,9.3,0.467,0,0,NA,4.3,9.3,0.467,0,0.3,0,1.6,4,5.6,2.2,0.6,1.9,3.1,5,8.7
2006-07,28,CHI,NBA,PF,5,0,34,2.1,12.7,0.167,0,0,NA,2.1,12.7,0.167,0,0,NA,4.2,3.2,7.4,1.1,1.1,1.1,3.2,7.4,4.2
2007-08,29,DAL,NBA,PF,3,0,18,0,2,0,0,0,NA,0,2,0,0,0,NA,0,0,0,0,0,0,0,8,0
2009-10,31,DEN,NBA,PF,4,0,11,0,3.3,0,0,0,NA,0,3.3,0,0,0,NA,6.5,3.3,9.8,0,3.3,0,0,6.5,0
2010-11,32,ORL,NBA,PF,1,0,7,0,5.1,0,0,0,NA,0,5.1,0,5.1,10.3,0.5,0,5.1,5.1,0,0,0,0,10.3,5.1
Career,NA,,NBA,,29,6,324,4.2,10.4,0.404,0,0,NA,4.2,10.4,0.404,0.8,1.3,0.583,2.6,4,6.6,1.3,0.7,1.8,1.9,5.8,9.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CHI,NBA,,11,6,150,3.8,10.1,0.381,0,0,NA,3.8,10.1,0.381,0,0.2,0,2.2,3.8,6,1.9,0.7,1.7,3.1,5.5,7.7
1 season,NA,MIA,NBA,,10,0,138,5.7,12.8,0.449,0,0,NA,5.7,12.8,0.449,1.6,2.3,0.667,3.1,4.7,7.8,1,0.5,2.3,1,5.5,13
1 season,NA,DEN,NBA,,4,0,11,0,3.3,0,0,0,NA,0,3.3,0,0,0,NA,6.5,3.3,9.8,0,3.3,0,0,6.5,0
1 season,NA,DAL,NBA,,3,0,18,0,2,0,0,0,NA,0,2,0,0,0,NA,0,0,0,0,0,0,0,8,0
1 season,NA,ORL,NBA,,1,0,7,0,5.1,0,0,0,NA,0,5.1,0,5.1,10.3,0.5,0,5.1,5.1,0,0,0,0,10.3,5.1
