,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2003-04,25,MIA,NBA,PF,10,138,.449,10.6,1.000,.204,.245,.184,.367,.000,.449,.500,.667,.222,.389,,.591,.000,0,,,,0,0
2005-06,27,CHI,NBA,PF,6,116,.467,13.2,1.000,.200,.067,.167,.567,.000,.467,.500,1.000,.600,.353,,.643,.033,1,,,,0,0
2006-07,28,CHI,NBA,PF,5,34,.167,15.8,1.000,.083,.000,.167,.750,.000,.167,.000,,.000,.222,,1.000,.000,0,,,,0,0
2007-08,29,DAL,NBA,PF,3,18,.000,15.0,1.000,.000,.000,1.000,.000,.000,.000,,,.000,,,,.000,0,,,,0,0
2009-10,31,DEN,NBA,PF,4,11,.000,7.0,1.000,.000,1.000,.000,.000,.000,.000,,.000,,,,,.000,0,,,,0,0
2010-11,32,ORL,NBA,PF,1,7,.000,15.0,1.000,.000,.000,1.000,.000,.000,.000,,,.000,,,,.000,0,,,,0,0
Career,,,NBA,,29,324,.404,12.2,1.000,.181,.160,.191,.468,.000,.404,.471,.667,.278,.341,,.632,.011,1,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CHI,NBA,,11,150,.381,14.0,1.000,.167,.048,.167,.619,.000,.381,.429,1.000,.429,.308,,.688,.024,1,,,,0,0
1 season,,MIA,NBA,,10,138,.449,10.6,1.000,.204,.245,.184,.367,.000,.449,.500,.667,.222,.389,,.591,.000,0,,,,0,0
1 season,,DEN,NBA,,4,11,.000,7.0,1.000,.000,1.000,.000,.000,.000,.000,,.000,,,,,.000,0,,,,0,0
1 season,,DAL,NBA,,3,18,.000,15.0,1.000,.000,.000,1.000,.000,.000,.000,,,.000,,,,.000,0,,,,0,0
1 season,,ORL,NBA,,1,7,.000,15.0,1.000,.000,.000,1.000,.000,.000,.000,,,.000,,,,.000,0,,,,0,0
