,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2001-02,23,MIA,NBA,42:29,8,16,0,1,8,16,3,3,5,8,11,2,1,2,1,5,16,16.6
2002-03,24,MIA,NBA,47:00,10,24,0,2,10,22,7,8,5,10,13,4,3,4,4,6,23,17.0
2003-04,25,MIA,NBA,29:26,7,14,0,0,7,14,5,6,3,5,7,3,2,4,3,5,14,10.4
2004-05,26,TOT,NBA,30:31,6,11,0,0,6,11,4,4,5,4,7,2,2,2,3,4,12,10.0
2004-05,26,MIA,NBA,30:31,5,11,0,0,5,11,4,4,5,4,7,2,2,2,3,4,10,9.9
2004-05,26,CHA,NBA,25:42,6,10,0,0,6,10,3,3,3,4,6,2,1,2,2,4,12,10.0
2005-06,27,CHI,NBA,31:50,7,12,1,1,7,12,4,8,4,7,9,2,2,2,3,5,16,12.8
2006-07,28,CHI,NBA,27:15,7,13,0,1,7,13,4,4,2,6,7,2,2,2,2,5,15,9.1
2007-08,29,TOT,NBA,38:51,9,14,1,1,9,14,6,6,4,7,9,4,2,3,5,6,18,17.0
2007-08,29,NJN,NBA,38:51,9,14,1,1,9,14,3,3,4,7,9,4,2,2,2,5,18,17.0
2007-08,29,DAL,NBA,36:52,5,10,0,0,5,10,6,6,4,7,9,3,1,3,5,6,12,9.4
2008-09,30,MIL,NBA,31:00,7,12,0,1,7,11,2,3,4,5,8,3,1,2,2,6,14,12.3
2009-10,31,DEN,NBA,24:02,4,7,1,1,4,7,2,2,3,3,5,2,2,1,3,5,10,7.9
2010-11,32,ORL,NBA,21:49,3,7,0,0,3,7,1,2,2,4,5,1,1,1,1,4,6,3.4
Career,,,,47:00,10,24,1,2,10,22,7,8,5,10,13,4,3,4,5,6,23,17.0
4 Seasons,,MIA,NBA,47:00,10,24,0,2,10,22,7,8,5,10,13,4,3,4,4,6,23,17.0
2 Seasons,,CHI,NBA,31:50,7,13,1,1,7,13,4,8,4,7,9,2,2,2,3,5,16,12.8
1 Season,,DEN,NBA,24:02,4,7,1,1,4,7,2,2,3,3,5,2,2,1,3,5,10,7.9
1 Season,,MIL,NBA,31:00,7,12,0,1,7,11,2,3,4,5,8,3,1,2,2,6,14,12.3
1 Season,,NJN,NBA,38:51,9,14,1,1,9,14,3,3,4,7,9,4,2,2,2,5,18,17.0
1 Season,,DAL,NBA,36:52,5,10,0,0,5,10,6,6,4,7,9,3,1,3,5,6,12,9.4
1 Season,,CHA,NBA,25:42,6,10,0,0,6,10,3,3,3,4,6,2,1,2,2,4,12,10.0
1 Season,,ORL,NBA,21:49,3,7,0,0,3,7,1,2,2,4,5,1,1,1,1,4,6,3.4
