,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,23,MIA,NBA,PF,12,161,.431,11.6,.980,.176,.216,.216,.373,.020,.440,.778,.455,.182,.421,.000,.591,.039,2,,.000,,0,0
2002-03,24,MIA,NBA,PF,80,2318,.424,12.4,.995,.119,.222,.261,.394,.005,.426,.543,.457,.345,.428,.000,.639,.027,16,,.250,.000,0,0
2003-04,25,MIA,NBA,PF,45,616,.419,13.1,1.000,.111,.177,.232,.480,.000,.419,.500,.429,.370,.421,,.675,.010,2,,,,0,0
2004-05,26,TOT,NBA,PF,36,519,.475,13.3,1.000,.147,.130,.260,.463,.000,.475,.808,.348,.391,.451,,.643,.040,7,,,,0,0
2004-05,26,MIA,NBA,PF,14,248,.461,12.4,1.000,.184,.158,.224,.434,.000,.461,.786,.333,.471,.364,,.571,.066,5,,,,0,0
2004-05,26,CHA,NBA,PF,22,271,.485,14.0,1.000,.119,.109,.287,.485,.000,.485,.833,.364,.345,.510,,.694,.020,2,,,,0,0
2005-06,27,CHI,NBA,PF,54,701,.490,11.5,.996,.186,.186,.291,.332,.004,.488,.435,.522,.472,.512,1.000,.725,.028,6,.000,.000,,0,0
2006-07,28,CHI,NBA,PF,60,638,.415,12.2,.996,.178,.167,.244,.407,.004,.416,.522,.279,.349,.467,.000,.710,.004,1,,.000,,0,0
2007-08,29,TOT,NBA,PF,73,1096,.480,14.8,.994,.128,.070,.196,.599,.006,.480,.524,.174,.469,.510,.500,.750,.009,3,1.000,.000,,1,0
2007-08,29,NJN,NBA,PF,48,763,.475,15.0,.992,.123,.069,.195,.605,.008,.475,.531,.111,.451,.513,.500,.756,.004,1,1.000,.000,,1,0
2007-08,29,DAL,NBA,PF,25,333,.500,13.9,1.000,.152,.076,.197,.576,.000,.500,.500,.400,.538,.500,,.727,.030,2,,,,0,0
2008-09,30,MIL,NBA,PF,49,579,.429,13.2,.994,.176,.076,.288,.453,.006,.432,.433,.385,.469,.416,.000,.753,.029,5,,.000,,0,0
2009-10,31,DEN,NBA,PF,51,456,.397,14.3,.948,.198,.060,.112,.578,.052,.409,.435,.143,.538,.403,.167,.622,.017,2,1.000,.667,.250,0,0
2010-11,32,ORL,NBA,PF,18,178,.355,12.4,1.000,.226,.097,.194,.484,.000,.355,.714,.333,.333,.200,,.636,.000,0,,,,0,0
Career,,,NBA,,478,7262,.439,12.9,.993,.146,.160,.244,.444,.007,.441,.533,.409,.392,.449,.188,.682,.021,44,.667,.313,.200,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,MIA,NBA,,151,3343,.426,12.5,.996,.125,.209,.251,.411,.004,.428,.576,.446,.350,.421,.000,.638,.027,25,,.200,.000,0,0
2 seasons,,CHI,NBA,,114,1339,.451,11.9,.996,.182,.176,.267,.370,.004,.451,.478,.404,.415,.487,.500,.718,.016,7,.000,.000,,0,0
1 season,,DEN,NBA,,51,456,.397,14.3,.948,.198,.060,.112,.578,.052,.409,.435,.143,.538,.403,.167,.622,.017,2,1.000,.667,.250,0,0
1 season,,MIL,NBA,,49,579,.429,13.2,.994,.176,.076,.288,.453,.006,.432,.433,.385,.469,.416,.000,.753,.029,5,,.000,,0,0
1 season,,NJN,NBA,,48,763,.475,15.0,.992,.123,.069,.195,.605,.008,.475,.531,.111,.451,.513,.500,.756,.004,1,1.000,.000,,1,0
1 season,,DAL,NBA,,25,333,.500,13.9,1.000,.152,.076,.197,.576,.000,.500,.500,.400,.538,.500,,.727,.030,2,,,,0,0
1 season,,CHA,NBA,,22,271,.485,14.0,1.000,.119,.109,.287,.485,.000,.485,.833,.364,.345,.510,,.694,.020,2,,,,0,0
1 season,,ORL,NBA,,18,178,.355,12.4,1.000,.226,.097,.194,.484,.000,.355,.714,.333,.333,.200,,.636,.000,0,,,,0,0
