Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2001-02,23,MIA,NBA,PF,12,2,161,7.5,17.4,0.431,0,0.3,0,7.5,17.1,0.44,2.7,3.4,0.8,5.1,7.8,13,1.7,1,2.7,0.7,5.5,17.7,NA,108,99
2002-03,24,MIA,NBA,PF,80,73,2318,7.9,18.6,0.424,0,0.1,0,7.9,18.5,0.426,2.3,2.9,0.802,3.2,6.9,10,1.3,0.9,1.8,3,5.5,18.1,NA,89,103
2003-04,25,MIA,NBA,PF,45,6,616,7.4,17.5,0.419,0,0,NA,7.4,17.5,0.419,2.2,2.9,0.758,3.7,6.8,10.5,1.4,1.1,2.5,2.4,7.2,16.9,NA,93,101
2004-05,26,TOT,NBA,PF,36,1,519,8.5,17.9,0.475,0,0,NA,8.5,17.9,0.475,2.6,2.8,0.929,4,6,10,1.8,0.9,2.2,1.8,5.4,19.6,NA,108,106
2004-05,26,MIA,NBA,PF,14,0,248,7.5,16.2,0.461,0,0,NA,7.5,16.2,0.461,2.8,3,0.929,5.1,6,11.1,2.3,0.9,2.3,2.3,6.2,17.7,NA,107,104
2004-05,26,CHA,NBA,PF,22,1,271,9.4,19.4,0.485,0,0,NA,9.4,19.4,0.485,2.5,2.7,0.929,3.1,6,9,1.3,1,2.1,1.3,4.6,21.3,NA,108,109
2005-06,27,CHI,NBA,PF,54,20,701,8.9,18.2,0.49,0.1,0.1,1,8.8,18.1,0.488,1.7,2.8,0.605,3.2,7.1,10.3,1.5,1,1.2,2.5,6.8,19.6,NA,98,104
2006-07,28,CHI,NBA,PF,60,1,638,8.6,20.7,0.415,0,0.1,0,8.6,20.6,0.416,2.2,2.7,0.824,3.4,6.2,9.6,1.3,1.4,1.3,1.7,6.8,19.4,NA,96,100
2007-08,29,TOT,NBA,PF,73,16,1096,7.5,15.7,0.48,0,0.1,0.5,7.5,15.6,0.48,1.1,1.2,0.92,3.2,6.3,9.4,2.1,0.9,1.5,2.2,7.2,16.3,NA,100,109
2007-08,29,NJN,NBA,PF,48,12,763,8.5,17.9,0.475,0.1,0.1,0.5,8.5,17.8,0.475,0.8,0.9,0.923,2.9,5.9,8.8,2,1,1.4,2.2,6.1,17.9,NA,97,110
2007-08,29,DAL,NBA,PF,25,4,333,5.3,10.6,0.5,0,0,NA,5.3,10.6,0.5,1.8,1.9,0.917,3.8,7,10.9,2.4,0.6,1.6,2.1,9.6,12.3,NA,110,107
2008-09,30,MIL,NBA,PF,49,3,579,6.5,15.2,0.429,0,0.1,0,6.5,15.1,0.432,0.9,1.9,0.476,3.1,6.1,9.2,3.1,0.6,1.1,1.8,8,14,NA,96,110
2009-10,31,DEN,NBA,PF,51,3,456,5.1,12.9,0.397,0.1,0.7,0.167,5,12.2,0.409,1.3,1.4,0.923,4,5.1,9.1,1.8,1.2,0.6,2.4,7.6,11.7,NA,93,110
2010-11,32,ORL,NBA,PF,18,0,178,3.3,9.2,0.355,0,0,NA,3.3,9.2,0.355,0.3,0.6,0.5,3.5,5.9,9.5,1.2,0.3,1.2,0.9,8.9,6.8,NA,92,105
Career,NA,,NBA,,478,125,7262,7.6,17.3,0.439,0,0.1,0.188,7.6,17.2,0.441,1.8,2.4,0.778,3.4,6.5,9.9,1.7,0.9,1.6,2.3,6.6,17,NA,95,105
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,MIA,NBA,,151,81,3343,7.7,18.2,0.426,0,0.1,0,7.7,18.1,0.428,2.3,2.9,0.803,3.5,6.8,10.3,1.4,0.9,2,2.7,5.9,17.8,NA,92,103
2 seasons,NA,CHI,NBA,,114,21,1339,8.8,19.4,0.451,0,0.1,0.5,8.7,19.3,0.451,2,2.8,0.708,3.3,6.6,10,1.4,1.2,1.2,2.1,6.8,19.5,NA,97,102
1 season,NA,DEN,NBA,,51,3,456,5.1,12.9,0.397,0.1,0.7,0.167,5,12.2,0.409,1.3,1.4,0.923,4,5.1,9.1,1.8,1.2,0.6,2.4,7.6,11.7,NA,93,110
1 season,NA,MIL,NBA,,49,3,579,6.5,15.2,0.429,0,0.1,0,6.5,15.1,0.432,0.9,1.9,0.476,3.1,6.1,9.2,3.1,0.6,1.1,1.8,8,14,NA,96,110
1 season,NA,NJN,NBA,,48,12,763,8.5,17.9,0.475,0.1,0.1,0.5,8.5,17.8,0.475,0.8,0.9,0.923,2.9,5.9,8.8,2,1,1.4,2.2,6.1,17.9,NA,97,110
1 season,NA,DAL,NBA,,25,4,333,5.3,10.6,0.5,0,0,NA,5.3,10.6,0.5,1.8,1.9,0.917,3.8,7,10.9,2.4,0.6,1.6,2.1,9.6,12.3,NA,110,107
1 season,NA,CHA,NBA,,22,1,271,9.4,19.4,0.485,0,0,NA,9.4,19.4,0.485,2.5,2.7,0.929,3.1,6,9,1.3,1,2.1,1.3,4.6,21.3,NA,108,109
1 season,NA,ORL,NBA,,18,0,178,3.3,9.2,0.355,0,0,NA,3.3,9.2,0.355,0.3,0.6,0.5,3.5,5.9,9.5,1.2,0.3,1.2,0.9,8.9,6.8,NA,92,105
