,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2004-05,19,KANSAS,24,168,17,31,0,0,14,24,,40,3,4,3,,,48,.548,,.583,7.0,2.0,1.7,0.1
2005-06,20,KANSAS,23,351,52,103,0,0,40,52,,112,8,13,3,,,144,.505,,.769,15.3,6.3,4.9,0.3
2006-07,21,KANSAS,38,583,71,129,0,0,67,102,,193,13,16,21,,,209,.550,,.657,15.3,5.5,5.1,0.3
2007-08,22,KANSAS,40,971,171,273,2,6,103,149,,267,43,31,19,51,,447,.626,.333,.691,24.3,11.2,6.7,1.1
Career,,,125,2073,311,536,2,6,224,327,,612,67,64,46,51,,848,.580,.333,.685,16.6,6.8,4.9,0.5
