,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2014-15,18,FORDHAM,27,842,150,358,45,143,85,107,45,148,27,21,12,76,53,430,.419,.315,.794,31.2,15.9,5.5,1.0
2016-17,20,VILLANOVA,36,781,100,195,19,68,41,59,49,135,22,19,18,43,91,260,.513,.279,.695,21.7,7.2,3.8,0.6
2017-18,21,VILLANOVA,38,1133,144,270,36,101,78,96,70,200,83,35,24,64,93,402,.533,.356,.813,29.8,10.6,5.3,2.2
2018-19,22,VILLANOVA,36,1301,195,436,70,201,135,181,46,221,77,26,17,82,77,595,.447,.348,.746,36.1,16.5,6.1,2.1
Career,,,137,4057,589,1259,170,513,339,443,210,704,209,101,71,265,314,1687,.468,.331,.765,29.6,12.3,5.1,1.5
