Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1975-76,22,POR,NBA,PG,74,NA,1891,7.3,17.4,0.421,NA,NA,NA,7.3,17.4,0.421,4.2,5.8,0.721,0.9,3.2,4.1,7.2,3.1,0.7,NA,5.5,18.9,NA,NA,97
1976-77,23,POR,NBA,PG,76,NA,2224,9,20.9,0.432,NA,NA,NA,9,20.9,0.432,4.3,5.7,0.749,1,3.2,4.2,6.3,3.3,0.8,NA,5.3,22.4,NA,NA,98
1977-78,24,POR,NBA,PG,81,NA,2741,8.9,20.2,0.442,NA,NA,NA,8.9,20.2,0.442,3.7,5,0.743,1.4,3.3,4.7,6.4,2.6,0.5,4.1,4.5,21.6,NA,97,98
1978-79,25,POR,NBA,PG,64,NA,1967,9.5,20.9,0.454,NA,NA,NA,9.5,20.9,0.454,4.1,5.2,0.778,0.8,2.8,3.5,7.7,2.7,0.6,5.3,4.7,23,NA,96,104
1979-80,26,TOT,NBA,SG-PG,47,NA,1209,8.3,20.6,0.403,0.1,0.8,0.15,8.2,19.8,0.413,4,5.5,0.721,1.1,2.3,3.5,6.3,3,0.4,5,4,20.7,NA,89,103
1979-80,26,POR,NBA,PG,20,NA,413,9.7,25.1,0.385,0.1,1.2,0.1,9.6,23.9,0.399,4,6.2,0.642,0.6,1.8,2.4,5.9,3.5,0.1,7.1,4.1,23.5,NA,80,104
1979-80,26,PHI,NBA,SG,27,NA,796,7.6,18.3,0.415,0.1,0.6,0.2,7.5,17.7,0.422,3.9,5.1,0.77,1.4,2.6,4,6.6,2.7,0.5,4,4,19.3,NA,95,103
1980-81,27,PHI,NBA,PG,82,NA,2154,7,15,0.47,0,0.3,0.133,7,14.7,0.477,2.7,3.7,0.731,1,3.1,4.1,7.6,2.2,0.4,4.5,4.4,16.8,NA,96,102
1981-82,28,PHI,NBA,PG,81,81,2257,8,16.9,0.477,0,0.3,0.125,8,16.5,0.484,2.8,4,0.702,0.7,3.2,4,6.7,2.2,0.4,3.1,4.2,18.9,NA,102,106
1982-83,29,SDC,NBA,PG,56,54,1844,7.9,18.1,0.437,0.1,0.5,0.143,7.8,17.6,0.445,3.3,4.5,0.721,0.8,2.5,3.2,9.4,2.8,0.4,5,3.9,19.2,NA,96,110
1983-84,30,DET,NBA,PG,32,0,216,5.1,13.5,0.381,0,0.4,0,5.1,13.1,0.393,2.4,2.8,0.846,0.9,3.9,4.7,13.3,2.8,0.2,5.1,5.6,12.6,NA,92,108
1984-85,31,HOU,NBA,PG,80,60,1950,6,13,0.461,0.1,0.3,0.231,5.9,12.7,0.467,2.6,3.3,0.794,0.8,3.4,4.2,10,1.9,0.2,4.1,4.5,14.7,NA,103,109
Career,NA,,NBA,,673,195,18453,8,18.1,0.444,0.1,0.4,0.149,8,17.8,0.448,3.5,4.7,0.741,1,3.1,4,7.5,2.6,0.5,3.3,4.6,19.6,NA,97,103
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,POR,NBA,,315,NA,9236,8.8,20.1,0.435,0.1,1.2,0.1,8.8,20.1,0.436,4.1,5.5,0.742,1,3.1,4.1,6.8,2.9,0.6,2.6,4.9,21.6,NA,95,99
3 seasons,NA,PHI,NBA,,190,81,5207,7.6,16.3,0.463,0.1,0.4,0.146,7.5,15.9,0.471,2.9,4,0.726,1,3.1,4,7,2.3,0.4,3.8,4.3,18.1,NA,98,104
1 season,NA,HOU,NBA,,80,60,1950,6,13,0.461,0.1,0.3,0.231,5.9,12.7,0.467,2.6,3.3,0.794,0.8,3.4,4.2,10,1.9,0.2,4.1,4.5,14.7,NA,103,109
1 season,NA,SDC,NBA,,56,54,1844,7.9,18.1,0.437,0.1,0.5,0.143,7.8,17.6,0.445,3.3,4.5,0.721,0.8,2.5,3.2,9.4,2.8,0.4,5,3.9,19.2,NA,96,110
1 season,NA,DET,NBA,,32,0,216,5.1,13.5,0.381,0,0.4,0,5.1,13.1,0.393,2.4,2.8,0.846,0.9,3.9,4.7,13.3,2.8,0.2,5.1,5.6,12.6,NA,92,108
