Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,24,POR,NBA,PG,1,0,23:00,3,8,0.375,NA,NA,NA,4,5,0.8,0,0,8,2,0,1,2,10
Career,NA,,NBA,,1,0,23,3,8,0.375,NA,NA,NA,4,5,0.8,0,0,8,2,0,1,2,10
