Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Keith Herron,,3.5,0,-0.3
Joe DePre,96.1,3.4,0,-0.3
Dan Dickau,91.2,3.5,0,0
Bobby Phills,90.6,3.5,-0.1,-0.1
Mike Dunleavy,80.4,3.4,0.2,0.1
Jim Les,78.7,3.6,0.3,0.1
Eric Bledsoe,73.1,3.7,0.3,0.2
Vincent Askew,71.7,2.9,0.2,-0.2
Bob Weiss,70.1,2.9,0.1,0
Charlie Ward,67.9,3.6,1,-0.2
Devean George,65.6,4.2,0.7,-0.3
