Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Winston Bennett,,1.1,0.3,0.2
Kenny Dennard,86.7,1.1,0.3,0.1
Joe Holland,84.8,1.2,0.6,0.2
Bob Peterson,84.0,0.9,0.4,0.2
Tom Workman,84.0,1.3,0.4,0.1
Monty Williams,83.7,1.2,0.3,-0.1
Cal Bowdler,83.5,1,0.5,0.2
Viktor Khryapa,82.9,1.3,0.4,0.3
Maceo Baston,82.3,1.1,0.4,0.3
Shavlik Randolph,81.4,1.1,0.4,0
Jerome Lane,79.2,1.2,0.6,0.1
