Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2008-09,23,IND,NBA,SG,75,19,1803,6.7,15.9,0.423,2.2,5.8,0.373,4.6,10.1,0.451,1.3,1.8,0.697,0.9,5.5,6.4,1.8,1,1,2.1,3.5,16.8,NA,97,111
2009-10,24,IND,NBA,SG,82,64,2491,5.9,13.9,0.423,2.5,6,0.411,3.4,7.9,0.433,1.1,1.8,0.629,0.8,6.1,6.9,2.2,1.1,1.3,1.8,3.2,15.4,NA,99,108
2010-11,25,IND,NBA,SG,67,21,1754,6.3,14.9,0.421,2.7,6.4,0.417,3.6,8.4,0.425,2.3,3.1,0.755,1,5.3,6.3,1.8,1.2,1,2,3.1,17.5,NA,104,108
2011-12,26,GSW,NBA,SF,65,1,1717,7.1,14.2,0.501,3,6.6,0.452,4.1,7.6,0.544,2,2.5,0.793,1,6.6,7.6,2.7,1.1,1.8,2.1,1.9,19.2,NA,115,110
2012-13,27,GSW,NBA,SF,2,0,25,12.2,18.3,0.667,0,4.1,0,12.2,14.2,0.857,4.1,6.1,0.667,0,2,2,4.1,0,0,6.1,10.2,28.5,NA,104,113
2013-14,28,UTA,NBA,SG,38,0,418,3.8,11.3,0.333,2,5.9,0.34,1.8,5.4,0.326,0.4,0.6,0.6,0.6,4.9,5.5,3,0.6,1.1,2.5,3.9,9.9,NA,83,114
2014-15,29,GSW,NBA,SG,33,0,271,2,9.7,0.204,0.5,4.9,0.111,1.4,4.9,0.296,0.9,2,0.455,0.7,6.7,7.4,2.2,0.9,2.2,2,4.9,5.4,NA,59,103
2015-16,30,GSW,NBA,SG,72,25,1055,5.1,11.9,0.427,3,7.2,0.414,2.1,4.7,0.447,0.8,1.3,0.643,1,7.3,8.3,2.6,0.9,1.1,1.5,2.6,14,NA,108,106
2016-17,31,MIN,NBA,SG,47,33,1030,3.4,9.2,0.374,2.2,5.6,0.386,1.3,3.6,0.356,0.6,0.9,0.722,0.8,4.1,4.9,2.2,1.1,1.1,1.4,2.1,9.7,NA,101,115
Career,NA,,NBA,,481,163,10564,5.8,13.6,0.426,2.5,6.2,0.402,3.3,7.4,0.447,1.4,1.9,0.706,0.9,5.8,6.7,2.2,1.1,1.2,1.9,2.9,15.4,NA,102,109
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,IND,NBA,,224,104,6048,6.2,14.8,0.422,2.4,6.1,0.402,3.8,8.7,0.437,1.5,2.2,0.697,0.9,5.7,6.6,2,1.1,1.1,2,3.3,16.4,NA,100,109
4 seasons,NA,GSW,NBA,,172,26,3068,6,13,0.458,2.7,6.6,0.412,3.2,6.4,0.506,1.5,2,0.726,1,6.8,7.8,2.6,1,1.5,1.9,2.5,16.1,NA,109,108
1 season,NA,MIN,NBA,,47,33,1030,3.4,9.2,0.374,2.2,5.6,0.386,1.3,3.6,0.356,0.6,0.9,0.722,0.8,4.1,4.9,2.2,1.1,1.1,1.4,2.1,9.7,NA,101,115
1 season,NA,UTA,NBA,,38,0,418,3.8,11.3,0.333,2,5.9,0.34,1.8,5.4,0.326,0.4,0.6,0.6,0.6,4.9,5.5,3,0.6,1.1,2.5,3.9,9.9,NA,83,114
