Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,25,IND,NBA,SG,5,0,11,1.2,2.6,0.462,0.6,0.8,0.75,0.6,1.8,0.333,0.577,0.2,0.4,0.5,0,1.4,1.4,0.6,0.2,0.2,0.2,1,3.2
2014-15,29,GSW,NBA,SG,3,0,2.3,0.3,2,0.167,0.3,0.7,0.5,0,1.3,0,0.25,0,0,NA,0.3,0.7,1,0,0,0,0,0.7,1
2015-16,30,GSW,NBA,SG,14,0,7.9,0.6,1.4,0.45,0.3,0.9,0.333,0.4,0.6,0.625,0.55,0.1,0.1,0.5,0,1.6,1.6,0.2,0.1,0.1,0.1,0.6,1.6
Career,NA,,NBA,,22,0,7.8,0.7,1.8,0.41,0.4,0.8,0.444,0.4,1,0.381,0.513,0.1,0.2,0.5,0,1.5,1.5,0.3,0.1,0.1,0.1,0.7,1.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,GSW,NBA,,17,0,6.9,0.6,1.5,0.385,0.3,0.8,0.357,0.3,0.7,0.417,0.481,0.1,0.1,0.5,0.1,1.5,1.5,0.2,0.1,0.1,0.1,0.6,1.5
1 season,NA,IND,NBA,,5,0,11,1.2,2.6,0.462,0.6,0.8,0.75,0.6,1.8,0.333,0.577,0.2,0.4,0.5,0,1.4,1.4,0.6,0.2,0.2,0.2,1,3.2
