Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,24,PTP,ABA,SF,5,NA,7,0,10.3,0,0,5.1,0,0,5.1,0,5.1,20.6,0.25,NA,NA,10.3,0,0,15.4,5.1
Career,NA,,ABA,,5,NA,7,0,10.3,0,0,5.1,0,0,5.1,0,5.1,20.6,0.25,NA,NA,10.3,0,0,15.4,5.1
