Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,24,PTP,ABA,SF,5,NA,1.4,0,0.4,0,0,0.2,0,0,0.2,0,0,0.2,0.8,0.25,NA,NA,0.4,0,0,0.6,0.2
Career,NA,,ABA,,5,NA,1.4,0,0.4,0,0,0.2,0,0,0.2,0,0,0.2,0.8,0.25,NA,NA,0.4,0,0,0.6,0.2
