Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1963-64,22,BAL,NBA,SG,75,NA,2594,5.7,14.1,0.405,3.6,4.9,0.731,5,3.9,2.6,15
1964-65,23,DET,NBA,SG,74,NA,1770,6.5,15.3,0.427,3.6,4.9,0.724,5.4,3.3,2.5,16.6
1965-66,24,TOT,NBA,SG,73,NA,1739,6.3,15.1,0.42,3.5,4.9,0.712,4.3,3,3,16.1
1965-66,24,DET,NBA,SG,27,NA,815,6.3,15.2,0.417,4,5.4,0.732,4.5,2.8,3,16.6
1965-66,24,STL,NBA,SG,46,NA,924,6.4,15,0.423,3,4.4,0.69,4.2,3.2,3,15.7
1966-67,25,STL,NBA,PG,67,NA,1166,7.2,16.2,0.445,3.9,5.3,0.727,4.9,3.6,2.7,18.2
1967-68,26,SEA,NBA,SG,66,NA,1668,8.1,18,0.451,5.4,7.4,0.737,5.7,5,2.5,21.7
1968-69,27,SEA,NBA,SG,29,NA,567,8.3,18,0.463,4.5,6.2,0.732,5.3,5.1,3.7,21.1
1969-70,28,SEA,NBA,SG,19,NA,105,6.9,15.4,0.444,5.1,8.2,0.625,5.5,5.8,2.7,18.9
1970-71,29,SEA,NBA,SG,63,NA,767,6.6,14,0.472,3.2,4.8,0.676,4.8,8.5,2.8,16.5
Career,NA,,NBA,,466,NA,10376,6.7,15.5,0.433,3.9,5.4,0.723,5.1,4.2,2.7,17.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,SEA,NBA,,177,NA,3107,7.8,16.9,0.458,4.7,6.5,0.72,5.4,5.9,2.8,20.2
2 seasons,NA,STL,NBA,,113,NA,2090,6.8,15.7,0.436,3.5,4.9,0.712,4.6,3.4,2.8,17.1
2 seasons,NA,DET,NBA,,101,NA,2585,6.4,15.2,0.424,3.7,5.1,0.727,5.1,3.1,2.6,16.6
1 season,NA,BAL,NBA,,75,NA,2594,5.7,14.1,0.405,3.6,4.9,0.731,5,3.9,2.6,15
