Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Winford Boynes,,1.7,0.6,-1.4
Austin Rivers,58.2,1.5,0.6,-1.1
Hot Rod Hundley,30.0,1.9,1.3,-1.2
Doug Overton,29.9,1.7,0.6,-0.4
Milt Palacio,18.4,1.8,0.8,-0.3
Jordan Crawford,16.2,1.9,1.1,-0.6
Tracy Jackson,16.1,1.7,0.7,0
Sergio Rodríguez,15.2,1.7,0.9,-0.2
Rod Foster,14.4,1.6,0.9,-0.3
Gerald Green,13.5,1.6,0.5,-0.4
John Jenkins,13.4,1.7,0.9,-0.1
