Season,Team,Lg,Salary
1996-97,Minnesota Timberwolves,NBA,"$320,000"
1997-98,Minnesota Timberwolves,NBA,"$384,000"
2003-04,San Antonio Spurs,NBA,"$75,615"
Career,(may be incomplete),,"$779,615"
