Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2004-05,22,PHO,NBA,PG,12,0,116,5.3,15.4,0.343,1.8,4.4,0.4,3.5,11,0.32,0.9,1.8,0.5,2.2,5.3,7.5,5.3,1.3,0,2.2,3.5,13.2,NA,96,116
2005-06,23,PHO,NBA,SG,20,3,632,8.5,18,0.47,2.2,5.7,0.391,6.3,12.3,0.507,4.1,4.8,0.862,0.4,2.2,2.6,4.4,1.2,0.3,2.4,5.4,23.3,NA,111,116
2006-07,24,PHO,NBA,SG,11,1,349,9.4,23.1,0.405,2.6,8.6,0.305,6.7,14.5,0.465,4.1,5.7,0.718,1,4.5,5.6,3.5,1.8,0.3,3.2,4.4,25.4,NA,97,107
2007-08,25,PHO,NBA,SG,5,1,143,6.9,19.9,0.345,1.4,6.5,0.222,5.4,13.4,0.405,3.6,4,0.909,0.7,6.5,7.2,3.3,1.1,0,1.4,3.6,18.8,NA,93,108
2009-10,27,PHO,NBA,PG,16,0,250,9.1,21.7,0.417,2.5,7.4,0.343,6.5,14.4,0.456,3.6,5.1,0.708,0.4,4,4.4,4.2,1.1,0.4,3.2,7,24.3,NA,100,115
2011-12,29,IND,NBA,SG,11,0,223,6.6,17.9,0.37,0.7,4.9,0.15,5.9,13,0.453,1.5,2.9,0.5,1.2,4.6,5.9,3.4,1.2,0.2,3.2,5.6,15.4,NA,83,104
2014-15,32,GSW,NBA,SG,21,0,229,8.7,19.7,0.443,1.8,5.1,0.348,6.9,14.5,0.477,4,4.9,0.818,1.8,4.3,6,4,1.3,0.2,2.7,5.4,23.3,NA,106,104
2015-16,33,GSW,NBA,SG,23,0,254,9.9,17.1,0.58,2.1,5.5,0.393,7.8,11.7,0.667,3.1,4.1,0.762,2.1,3.1,5.3,2.9,2.1,0.2,2.1,4.7,25.1,NA,125,109
Career,NA,,NBA,,119,5,2196,8.4,19.3,0.437,2,6.2,0.332,6.4,13.1,0.487,3.5,4.5,0.77,1.1,3.8,4.9,3.9,1.4,0.3,2.6,5.1,22.4,NA,103,111
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,PHO,NBA,,64,5,1490,8.4,19.8,0.423,2.3,6.6,0.34,6.1,13.2,0.464,3.7,4.7,0.787,0.7,3.7,4.4,4.1,1.3,0.3,2.6,5.1,22.7,NA,103,113
2 seasons,NA,GSW,NBA,,44,0,483,9.4,18.3,0.511,2,5.3,0.373,7.4,13,0.568,3.5,4.5,0.791,2,3.6,5.6,3.4,1.8,0.2,2.4,5,24.3,NA,115,107
1 season,NA,IND,NBA,,11,0,223,6.6,17.9,0.37,0.7,4.9,0.15,5.9,13,0.453,1.5,2.9,0.5,1.2,4.6,5.9,3.4,1.2,0.2,3.2,5.6,15.4,NA,83,104
