,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,22,OKC,NBA,C,18,142,,,,7%,93%,+2.9,-1.3,2,1,21,2,2,0,10,0,2
2011-12,23,OKC,NBA,C,26,173,,,,,100%,-6.9,-14.4,3,5,13,0,4,1,6,0,2
2012-13,24,TOT,NBA,C,45,388,,,,,100%,+1.5,+2.5,8,6,28,6,7,0,22,2,8
2012-13,24,HOU,NBA,C,30,213,,,,,100%,-5.4,-9.6,5,3,15,5,4,0,16,1,3
2012-13,24,SAC,NBA,C,15,175,,,,,100%,+10.0,+16.1,3,3,13,1,3,0,6,1,5
2013-14,25,NYK,NBA,C,46,330,,,,,100%,-1.9,-0.9,3,6,24,6,12,1,33,2,4
2014-15,26,NYK,NBA,C,61,976,,,,52%,48%,-15.7,-7.3,33,9,74,10,29,4,164,7,15
2015-16,27,LAC,NBA,C,60,800,,,,3%,97%,+0.3,-5.0,10,26,79,19,39,2,125,5,18
2016-17,28,MIN,NBA,C,62,531,,,,26%,74%,-1.6,-0.6,0,6,35,7,10,2,59,3,7
2017-18,29,MIN,NBA,C,21,49,,,,,100%,-2.0,-4.6,0,0,2,1,2,0,7,0,1
Career,,,NBA,,339,3389,,,,20%,80%,-5.0,-4.0,59,59,276,51,105,10,426,19,57
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,NYK,NBA,,107,1306,,,,39%,61%,-12.2,-5.7,36,15,98,16,41,5,197,9,19
2 seasons,,MIN,NBA,,83,580,,,,24%,76%,-1.6,-0.9,0,6,37,8,12,2,66,3,8
1 season,,LAC,NBA,,60,800,,,,3%,97%,+0.3,-5.0,10,26,79,19,39,2,125,5,18
2 seasons,,OKC,NBA,,44,315,,,,3%,97%,-2.5,-8.5,5,6,34,2,6,1,16,0,4
1 season,,HOU,NBA,,30,213,,,,,100%,-5.4,-9.6,5,3,15,5,4,0,16,1,3
1 season,,SAC,NBA,,15,175,,,,,100%,+10.0,+16.1,3,3,13,1,3,0,6,1,5
