,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,20,SEA,NBA,C,68,1282,,,,,100%,-6.1,-4.2,19,15,118,15,36,7,34,5,25
2006-07,21,SEA,NBA,C,81,1510,,,,,100%,-8.2,-7.9,30,13,126,17,35,6,101,7,13
2007-08,22,SEA,NBA,C,72,1310,,,,,100%,-10.8,-2.5,29,21,94,8,43,5,67,7,24
2008-09,23,TOT,NBA,C,49,559,,,,,100%,-17.1,-16.7,5,7,57,4,12,2,35,3,5
2008-09,23,OKC,NBA,C,22,342,,,,,100%,-13.4,-7.3,1,2,27,3,7,2,13,1,3
2008-09,23,DEN,NBA,C,27,217,,,,,100%,-22.8,-27.9,4,5,30,1,5,0,22,2,2
2009-10,24,DEN,NBA,C,36,436,,,,,100%,+0.8,-3.8,7,7,46,4,10,2,31,3,4
2010-11,25,NJN,NBA,C,77,893,,,,9%,91%,-7.8,-0.9,19,5,98,12,12,5,100,4,3
2011-12,26,NJN,NBA,C,59,920,,,,2%,98%,-7.9,-1.7,18,10,77,7,15,1,99,1,10
2012-13,27,ATL,NBA,C,31,352,,,,,100%,-13.0,-14.8,10,4,28,4,8,1,36,3,4
Career,,,NBA,,473,7262,,,,1%,99%,-8.6,-5.4,137,82,644,71,171,29,503,33,88
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,"SEA,OKC",NBA,,243,4444,,,,,100%,-8.7,-5.2,79,51,365,43,121,20,215,20,65
2 seasons,,NJN,NBA,,136,1813,,,,5%,95%,-7.9,-1.3,37,15,175,19,27,6,199,5,13
2 seasons,,DEN,NBA,,63,653,,,,,100%,-7.0,-11.8,11,12,76,5,15,2,53,5,6
1 season,,ATL,NBA,,31,352,,,,,100%,-13.0,-14.8,10,4,28,4,8,1,36,3,4
