,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,24,MNM,ABA,,7,,0,,,,6,10,,,,,,,19
1968-69,25,HSM,ABA,,5,,1,,,,9,11,,,,,,,16
Career,,,,,7,,1,,,,9,11,,,,,,,19
1 Season,,HSM,ABA,,5,,1,,,,9,11,,,,,,,16
1 Season,,MNM,ABA,,7,,0,,,,6,10,,,,,,,19
