Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,24,MNM,ABA,PG,10,231,4.1,0.362,0.092,0.431,NA,NA,6.2,7.3,14.4,13.7,NA,-0.4,0.4,0,-0.009
Career,NA,,ABA,,10,231,4.1,0.362,0.092,0.431,NA,NA,6.2,7.3,14.4,13.7,NA,-0.4,0.4,0,-0.009
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MNM,ABA,,10,231,4.1,0.362,0.092,0.431,NA,NA,6.2,7.3,14.4,13.7,NA,-0.4,0.4,0,-0.009
