Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,24,MNM,ABA,PG,10,NA,23.1,1.7,6.5,0.262,0.1,0.6,0.167,1.6,5.9,0.271,0.269,2.1,2.8,0.75,NA,NA,3.3,1.3,1.3,1.8,5.6
Career,NA,,ABA,,10,NA,23.1,1.7,6.5,0.262,0.1,0.6,0.167,1.6,5.9,0.271,0.269,2.1,2.8,0.75,NA,NA,3.3,1.3,1.3,1.8,5.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MNM,ABA,,10,NA,23.1,1.7,6.5,0.262,0.1,0.6,0.167,1.6,5.9,0.271,0.269,2.1,2.8,0.75,NA,NA,3.3,1.3,1.3,1.8,5.6
