Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,24,MNM,ABA,PG,26,NA,414,46,150,0.307,0,10,0,46,140,0.329,0.307,48,79,0.608,NA,NA,52,33,33,49,140
1968-69,25,HSM,ABA,SG,32,NA,723,64,222,0.288,1,8,0.125,63,214,0.294,0.291,89,124,0.718,30,58,88,68,73,99,218
Career,NA,,ABA,,58,NA,1137,110,372,0.296,1,18,0.056,109,354,0.308,0.297,137,203,0.675,30,58,140,101,106,148,358
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,HSM,ABA,,32,NA,723,64,222,0.288,1,8,0.125,63,214,0.294,0.291,89,124,0.718,30,58,88,68,73,99,218
1 season,NA,MNM,ABA,,26,NA,414,46,150,0.307,0,10,0,46,140,0.329,0.307,48,79,0.608,NA,NA,52,33,33,49,140
