Season,Team,Lg,Salary
2015-16,Philadelphia 76ers,NBA,"$305,789"
2016-17,Charlotte Hornets,NBA,"$874,636"
2018-19,New Orleans Pelicans,NBA,"$1,512,601"
Career,(may be incomplete),,"$2,693,026"
