,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2015-16,20,PHI,NBA,PF,17,145,.415,9.0,.792,.453,.170,.075,.094,.208,.429,.625,.111,.500,.000,.364,.667,.151,6,.750,.182,.500,0,0
2016-17,21,CHO,NBA,PF,13,107,.522,7.2,.783,.652,.087,.043,.000,.217,.667,.800,.000,.000,,.000,.500,.217,5,,.200,.000,0,0
2018-19,23,TOT,NBA,PF,21,251,.521,9.2,.778,.427,.248,.051,.051,.222,.571,.740,.345,.500,.333,.346,.673,.205,23,1.000,.192,.200,0,0
2018-19,23,MIL,NBA,PF,13,62,.480,8.6,.800,.400,.360,.000,.040,.200,.450,.600,.333,,.000,.600,.667,.120,3,1.000,.000,,0,0
2018-19,23,NOP,NBA,PF,8,189,.533,9.4,.772,.435,.217,.065,.054,.228,.606,.775,.350,.500,.400,.286,.674,.228,20,1.000,.238,.200,0,0
2019-20,24,DET,NBA,PF,62,1325,.567,10.1,.724,.409,.234,.041,.039,.276,.636,.793,.445,.381,.400,.386,.714,.242,115,.926,.279,.385,0,0
Career,,,NBA,,113,1828,.546,9.8,.740,.424,.227,.046,.044,.260,.609,.771,.403,.406,.323,.368,.696,.228,149,.925,.258,.362,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,DET,NBA,,62,1325,.567,10.1,.724,.409,.234,.041,.039,.276,.636,.793,.445,.381,.400,.386,.714,.242,115,.926,.279,.385,0,0
1 season,,PHI,NBA,,17,145,.415,9.0,.792,.453,.170,.075,.094,.208,.429,.625,.111,.500,.000,.364,.667,.151,6,.750,.182,.500,0,0
1 season,,CHO,NBA,,13,107,.522,7.2,.783,.652,.087,.043,.000,.217,.667,.800,.000,.000,,.000,.500,.217,5,,.200,.000,0,0
1 season,,MIL,NBA,,13,62,.480,8.6,.800,.400,.360,.000,.040,.200,.450,.600,.333,,.000,.600,.667,.120,3,1.000,.000,,0,0
1 season,,NOP,NBA,,8,189,.533,9.4,.772,.435,.217,.065,.054,.228,.606,.775,.350,.500,.400,.286,.674,.228,20,1.000,.238,.200,0,0
