,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2008-09,20,NJN,NBA,C,82,2501,,,,,100%,-2.9,-0.3,40,49,141,32,108,4,194,38,74
2009-10,21,NJN,NBA,C,82,3027,,,,,100%,-10.7,-2.1,61,63,142,37,240,9,409,49,78
2010-11,22,NJN,NBA,C,82,2889,,,,,100%,-6.9,+0.9,40,68,130,38,246,9,290,65,82
2011-12,23,NJN,NBA,C,5,136,,,,,100%,-12.1,-5.6,2,3,3,0,19,0,15,6,8
2012-13,24,BRK,NBA,C,74,2253,,,,,100%,+5.3,+7.7,33,47,84,18,191,7,173,46,68
2013-14,25,BRK,NBA,C,17,533,,,,,100%,-1.4,-0.8,5,8,26,11,55,1,41,13,13
2014-15,26,BRK,NBA,C,72,2100,,,,,100%,-3.1,0.0,22,37,118,29,138,8,121,48,49
2015-16,27,BRK,NBA,C,73,2457,,,,,100%,-3.7,+10.1,48,60,102,41,195,6,333,58,60
2016-17,28,BRK,NBA,C,75,2222,,,,,100%,-4.4,+4.6,65,55,74,37,183,3,420,53,50
2017-18,29,LAL,NBA,C,74,1735,,,,,100%,-2.7,-2.1,38,19,96,25,73,3,288,26,23
2018-19,30,MIL,NBA,C,81,2322,,,,,100%,+11.0,+5.8,32,16,111,18,73,2,241,21,15
2019-20,31,MIL,NBA,C,61,1622,,,,,100%,+12.7,+2.9,22,7,96,18,61,3,240,13,20
Career,,,NBA,,778,23797,,,,,100%,-1.4,+2.6,408,432,1123,304,1582,55,2765,436,540
,,,,,,,,,,,,,,,,,,,,,,
9 seasons,,"NJN,BRK",NBA,,562,18118,,,,,100%,-4.2,+2.6,316,390,820,243,1375,47,1996,376,482
2 seasons,,MIL,NBA,,142,3944,,,,,100%,+11.7,+4.6,54,23,207,36,134,5,481,34,35
1 season,,LAL,NBA,,74,1735,,,,,100%,-2.7,-2.1,38,19,96,25,73,3,288,26,23
