Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
C.J. Kupec,,1.5,0.5,-0.2
Tony Campbell,86.9,1.4,0.4,-0.3
Mario Bennett,86.0,1.5,0.5,0
Adrian Branch,82.6,1.5,0.7,-0.1
Roy Rogers,81.3,1.4,0.4,-0.1
Josh McRoberts,79.6,1.5,0.4,0.1
Lonny Baxter,78.7,1.5,0.9,-0.2
Kris Humphries,78.2,1.5,0.2,-0.3
Lou Tsioropoulos,78.0,1.4,0.7,0
Joe Ellis,77.9,1.3,0.4,-0.3
Calvin Garrett,77.5,1.4,0.6,0
