Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1976-77,24,LAL,NBA,SF,11,NA,57,6.5,14.6,0.444,4.1,5.7,0.714,2.4,10.6,13,3.3,2.4,0,NA,5.7,17.1,NA,NA,98
Career,NA,,NBA,,11,NA,57,6.5,14.6,0.444,4.1,5.7,0.714,2.4,10.6,13,3.3,2.4,0,NA,5.7,17.1,NA,NA,98
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,LAL,NBA,,11,NA,57,6.5,14.6,0.444,4.1,5.7,0.714,2.4,10.6,13,3.3,2.4,0,NA,5.7,17.1,NA,NA,98
