Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,23,LAL,NBA,SF,16,NA,3.4,0.6,2.5,0.25,0.4,0.7,0.636,0.3,1.2,1.4,0.3,0.2,0,NA,0.4,1.7
1976-77,24,LAL,NBA,SF,82,NA,11.1,1.9,4.2,0.447,1,1.2,0.772,0.9,1.5,2.4,0.6,0.2,0,NA,1.4,4.7
1977-78,25,HOU,NBA,SF,49,NA,12.8,1.7,4,0.426,0.6,0.7,0.818,0.6,1.3,1.9,1,0.2,0.1,0.5,1.1,4
Career,NA,,NBA,,147,NA,10.8,1.7,3.9,0.427,0.8,1,0.772,0.7,1.4,2.1,0.7,0.2,0,0.5,1.2,4.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,LAL,NBA,,98,NA,9.8,1.7,3.9,0.427,0.9,1.1,0.759,0.8,1.4,2.3,0.6,0.2,0,NA,1.2,4.2
1 season,NA,HOU,NBA,,49,NA,12.8,1.7,4,0.426,0.6,0.7,0.818,0.6,1.3,1.9,1,0.2,0.1,0.5,1.1,4
