Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1975-76,23,LAL,NBA,SF,16,55,9.7,0.301,0.275,7.2,32,20,12.7,2.4,0,NA,NA,NA,-0.3,0.1,-0.2,-0.198,NA,-5.8,-0.9,-6.7,-0.1
1976-77,24,LAL,NBA,SF,82,908,12.7,0.497,0.295,8.7,13.5,11.2,7.7,0.9,0.2,NA,NA,NA,0.8,0.7,1.5,0.079,NA,-1.6,-1.7,-3.2,-0.3
1977-78,25,HOU,NBA,SF,49,626,10,0.461,0.168,4.4,11.2,7.7,10.5,0.8,0.3,10.2,15,NA,0.5,0,0.5,0.038,NA,-1.1,-1.4,-2.5,-0.1
Career,NA,,NBA,,147,1589,11.5,0.471,0.25,7,13.2,10.1,9,0.9,0.2,10.2,15,NA,0.9,0.8,1.8,0.053,NA,-1.5,-1.5,-3.1,-0.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,LAL,NBA,,98,963,12.5,0.476,0.293,8.6,14.6,11.7,8,1,0.2,NA,NA,NA,0.4,0.8,1.3,0.063,NA,-1.8,-1.6,-3.4,-0.4
1 season,NA,HOU,NBA,,49,626,10,0.461,0.168,4.4,11.2,7.7,10.5,0.8,0.3,10.2,15,NA,0.5,0,0.5,0.038,NA,-1.1,-1.4,-2.5,-0.1
