Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1976-77,24,LAL,NBA,SF,11,57,13.5,0.498,0.389,5.5,23.3,14.5,9.9,2.4,0,NA,NA,NA,0,0.1,0.1,0.071,NA,-1.3,0.1,-1.2,0
Career,NA,,NBA,,11,57,13.5,0.498,0.389,5.5,23.3,14.5,9.9,2.4,0,NA,NA,NA,0,0.1,0.1,0.071,NA,-1.3,0.1,-1.2,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,LAL,NBA,,11,57,13.5,0.498,0.389,5.5,23.3,14.5,9.9,2.4,0,NA,NA,NA,0,0.1,0.1,0.071,NA,-1.3,0.1,-1.2,0
