Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,23,LAL,NBA,SF,16,NA,55,10,40,0.25,7,11,0.636,4,19,23,5,3,0,NA,7,27
1976-77,24,LAL,NBA,SF,82,NA,908,153,342,0.447,78,101,0.772,76,123,199,53,18,4,NA,113,384
1977-78,25,HOU,NBA,SF,49,NA,626,84,197,0.426,27,33,0.818,27,64,91,50,10,3,24,54,195
Career,NA,,NBA,,147,NA,1589,247,579,0.427,112,145,0.772,107,206,313,108,31,7,24,174,606
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,LAL,NBA,,98,NA,963,163,382,0.427,85,112,0.759,80,142,222,58,21,4,NA,120,411
1 season,NA,HOU,NBA,,49,NA,626,84,197,0.426,27,33,0.818,27,64,91,50,10,3,24,54,195
