,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,22,SAC,NBA,PG,42,359,79%,21%,,,,-7.4,-6.1,8,5,12,0,6,5,33,2,5
2007-08,23,SAC,NBA,PG,74,876,99%,1%,,,,-7.4,-6.6,34,13,31,3,21,10,115,4,13
2008-09,24,TOT,NBA,PG,27,300,83%,17%,,,,-6.6,-0.4,7,5,15,0,8,4,51,0,5
2008-09,24,SAC,NBA,PG,20,227,78%,22%,,,,-5.8,+3.9,2,3,12,0,6,2,27,0,4
2008-09,24,TOR,NBA,PG,7,73,100%,,,,,-9.0,-6.2,5,2,3,0,2,2,24,0,1
Career,,,NBA,,143,1535,91%,9%,,,,-7.3,-5.2,49,23,58,3,35,19,199,6,23
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,SAC,NBA,,136,1462,90%,10%,,,,-7.2,-4.8,44,21,55,3,33,17,175,6,22
1 season,,TOR,NBA,,7,73,100%,,,,,-9.0,-6.2,5,2,3,0,2,2,24,0,1
