Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,24,LAC,NBA,SF,66,12,1379,179,446,0.401,53,166,0.319,126,280,0.45,0.461,79,105,0.752,35,125,160,193,97,11,103,125,490
2003-04,25,LAC,NBA,PG,58,50,1760,185,477,0.388,51,150,0.34,134,327,0.41,0.441,74,101,0.733,44,131,175,281,93,20,115,132,495
2004-05,26,LAC,NBA,PG,50,41,1656,189,457,0.414,56,151,0.371,133,306,0.435,0.475,59,82,0.72,20,141,161,303,84,17,98,107,493
2005-06,27,MIN,NBA,PG,75,49,2102,226,566,0.399,40,133,0.301,186,433,0.43,0.435,95,138,0.688,60,173,233,293,108,21,127,189,587
2006-07,28,MIN,NBA,SG,70,13,1555,136,325,0.418,32,85,0.376,104,240,0.433,0.468,67,88,0.761,54,130,184,145,75,16,88,172,371
2007-08,29,MIN,NBA,SG,75,56,2189,227,528,0.43,46,127,0.362,181,401,0.451,0.473,121,163,0.742,38,184,222,311,97,32,128,180,621
2008-09,30,MEM,NBA,SG,53,0,605,48,145,0.331,11,28,0.393,37,117,0.316,0.369,29,41,0.707,23,42,65,74,29,11,49,62,136
Career,NA,,NBA,,447,221,11246,1190,2944,0.404,289,840,0.344,901,2104,0.428,0.453,524,718,0.73,274,926,1200,1600,583,128,708,967,3193
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MIN,NBA,,220,118,5846,589,1419,0.415,118,345,0.342,471,1074,0.439,0.457,283,389,0.728,152,487,639,749,280,69,343,541,1579
3 seasons,NA,LAC,NBA,,174,103,4795,553,1380,0.401,160,467,0.343,393,913,0.43,0.459,212,288,0.736,99,397,496,777,274,48,316,364,1478
1 season,NA,MEM,NBA,,53,0,605,48,145,0.331,11,28,0.393,37,117,0.316,0.369,29,41,0.707,23,42,65,74,29,11,49,62,136
