,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,24,LAC,NBA,SF,66,1379,,32%,66%,2%,,+0.7,+8.0,64,15,40,13,34,0,431,3,23
2003-04,25,LAC,NBA,PG,58,1760,86%,13%,1%,,,-2.8,+4.0,77,24,43,7,40,0,613,9,21
2004-05,26,LAC,NBA,PG,50,1656,52%,45%,4%,,,+1.9,+4.6,66,18,39,7,24,0,637,6,15
2005-06,27,MIN,NBA,PG,75,2102,68%,30%,2%,,,+0.9,+6.5,79,18,81,14,55,5,624,9,35
2006-07,28,MIN,NBA,SG,70,1555,,57%,40%,3%,,-5.6,-2.1,42,22,76,11,39,7,310,8,18
2007-08,29,MIN,NBA,SG,75,2189,4%,74%,22%,,,-8.1,-1.3,64,25,76,15,68,15,682,11,31
2008-09,30,MEM,NBA,SG,53,605,23%,59%,19%,,,+6.5,+14.4,34,3,22,7,18,3,164,2,9
Career,,,NBA,,447,11246,36%,44%,20%,1%,,-1.9,+3.7,426,125,377,74,278,30,3461,48,152
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MIN,NBA,,220,5846,26%,54%,19%,1%,,-4.2,+1.3,185,65,233,40,162,27,1616,28,84
3 seasons,,LAC,NBA,,174,4795,49%,29%,21%,1%,,-0.2,+5.4,207,57,122,27,98,0,1681,18,59
1 season,,MEM,NBA,,53,605,23%,59%,19%,,,+6.5,+14.4,34,3,22,7,18,3,164,2,9
