Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2000-01,21,MIL,NBA,C,33,13,270,2.3,6.8,0.343,0,0,NA,2.3,6.8,0.343,0.6,2.1,0.273,5.6,8.1,13.7,0.4,0.6,5.8,2.5,10.8,5.2,NA,81,101
2001-02,22,MIL,NBA,C,71,62,1128,3.6,6.7,0.535,0,0,0,3.6,6.7,0.539,1.8,4.2,0.422,3.7,9.7,13.3,1,0.9,5.6,2,9.4,9,NA,101,102
2002-03,23,MIL,NBA,C,32,17,546,1.8,4.5,0.391,0,0,NA,1.8,4.5,0.391,1.2,2.3,0.5,4.7,9.4,14.1,1.2,1,4.4,1.8,8.3,4.7,NA,98,104
2003-04,24,TOT,NBA,C,17,12,347,2.7,7.6,0.36,0,0,NA,2.7,7.6,0.36,2,4.7,0.419,4.9,12,16.9,1.1,0.8,2.6,2.7,8.1,7.5,NA,82,103
2003-04,24,MIL,NBA,C,5,0,33,0,0,NA,0,0,NA,0,0,NA,1.6,3.2,0.5,1.6,14.3,15.9,4.8,0,0,3.2,7.9,1.6,NA,80,104
2003-04,24,ATL,NBA,C,12,12,314,3,8.4,0.36,0,0,NA,3,8.4,0.36,2,4.9,0.414,5.2,11.8,17,0.7,0.8,2.9,2.7,8.1,8.1,NA,82,102
2004-05,25,POR,NBA,C,76,50,1858,5.7,9.6,0.598,0,0,NA,5.7,9.6,0.598,2.6,5,0.517,5.1,11.8,16.9,2.1,0.7,4.7,2.8,6.9,14,NA,111,103
2005-06,26,POR,NBA,C,56,52,1395,5.1,9.4,0.548,0,0,NA,5.1,9.4,0.548,3.2,6,0.532,5.7,9.6,15.4,1.7,0.8,5.1,3,5.9,13.5,NA,106,107
2006-07,27,POR,NBA,C,43,43,701,2.9,6,0.474,0,0,NA,2.9,6,0.474,0.8,2.1,0.37,4.6,8.5,13,0.9,0.8,5.2,3.1,9.6,6.5,NA,86,106
2007-08,28,POR,NBA,C,77,67,1819,4.3,7.5,0.576,0,0,0,4.3,7.5,0.578,2.5,3.7,0.68,5.9,13.6,19.5,0.8,0.4,2.8,2.9,7,11.1,NA,111,104
2008-09,29,POR,NBA,C,82,43,1952,4.8,7.6,0.625,0,0,0,4.8,7.6,0.627,3.2,4.8,0.663,5.8,14.6,20.3,0.8,1,2.8,2.2,6.1,12.7,NA,124,102
2009-10,30,POR,NBA,C,30,9,681,3.6,6.9,0.523,0,0,NA,3.6,6.9,0.523,2.7,4.1,0.647,5.8,13.3,19.1,0.6,0.6,3.5,3.1,7.6,9.9,NA,104,102
2010-11,31,TOT,NBA,C,36,9,519,2.6,4.6,0.568,0,0,NA,2.6,4.6,0.568,1.5,2.8,0.519,3.9,11.3,15.2,1.4,0.5,1.6,3,8.3,6.7,NA,94,106
2010-11,31,POR,NBA,C,31,9,445,2.6,4.2,0.618,0,0,NA,2.6,4.2,0.618,1.6,2.8,0.565,3.4,11.4,14.8,1.6,0.6,1.7,2.7,7.7,6.7,NA,101,105
2010-11,31,CHA,NBA,C,5,0,74,2.9,7.2,0.4,0,0,NA,2.9,7.2,0.4,0.7,2.9,0.25,6.5,10.9,17.4,0,0,0.7,5.1,11.6,6.5,NA,69,109
2011-12,32,POR,NBA,C,27,19,449,2.6,5.6,0.458,0,0,NA,2.6,5.6,0.458,1.3,2.1,0.611,3.4,12.8,16.2,0.7,0.5,1.9,2.6,7.7,6.4,NA,89,104
2012-13,33,MIL,NBA,C,12,1,68,0.7,3,0.25,0,0,NA,0.7,3,0.25,0,1.5,0,3.7,11.9,15.7,3,0.7,1.5,3,7.5,1.5,NA,66,103
Career,NA,,NBA,,592,397,11733,4.1,7.5,0.552,0,0,0,4.1,7.5,0.553,2.3,4.2,0.557,5.1,11.8,16.9,1.2,0.7,3.9,2.6,7.4,10.6,NA,106,104
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,POR,NBA,,422,292,9300,4.5,7.8,0.574,0,0,0,4.5,7.8,0.575,2.5,4.3,0.588,5.3,12.3,17.6,1.2,0.7,3.6,2.8,6.9,11.5,NA,110,104
5 seasons,NA,MIL,NBA,,153,93,2045,2.8,5.9,0.471,0,0,0,2.8,5.8,0.473,1.4,3.3,0.419,4.2,9.6,13.7,1.1,0.9,5,2.1,9.2,6.9,NA,96,103
1 season,NA,ATL,NBA,,12,12,314,3,8.4,0.36,0,0,NA,3,8.4,0.36,2,4.9,0.414,5.2,11.8,17,0.7,0.8,2.9,2.7,8.1,8.1,NA,82,102
1 season,NA,CHA,NBA,,5,0,74,2.9,7.2,0.4,0,0,NA,2.9,7.2,0.4,0.7,2.9,0.25,6.5,10.9,17.4,0,0,0.7,5.1,11.6,6.5,NA,69,109
