,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,21,MIL,NBA,C,1,2,,,,,,,,,,,,,,,,,0,,,,0,0
2002-03,23,MIL,NBA,C,4,33,1.000,0.0,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,,.000,1.000,1,,,,0,0
2008-09,29,POR,NBA,C,6,162,.556,0.3,1.000,.944,.056,.000,.000,.000,.556,.529,1.000,,,,.600,.056,1,,,,0,0
Career,,,NBA,,11,197,.579,0.3,1.000,.947,.053,.000,.000,.000,.579,.556,1.000,,,,.545,.105,2,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,POR,NBA,,6,162,.556,0.3,1.000,.944,.056,.000,.000,.000,.556,.529,1.000,,,,.600,.056,1,,,,0,0
2 seasons,,MIL,NBA,,5,35,1.000,0.0,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,,.000,1.000,1,,,,0,0
