Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1968-69,24,MNP,ABA,SF,6,113,16.1,0.578,0.024,0.317,NA,NA,11.2,8.4,NA,NA,17.6,18.5,NA,0.3,0.2,0.5,0.196
1969-70,25,WSA,ABA,PF,7,197,12.3,0.597,0,0.443,NA,NA,11.7,8.1,NA,NA,19.8,17.3,NA,0.4,-0.1,0.3,0.075
1971-72,27,DNR,ABA,SF,4,28,8.2,0.474,0,0.125,NA,NA,11.5,16.2,NA,NA,10.6,14,NA,0,0.1,0.1,0.111
Career,NA,,ABA,,17,338,13.2,0.582,0.009,0.373,NA,NA,11.5,8.9,NA,NA,18.5,17.4,NA,0.7,0.1,0.8,0.119
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,WSA,ABA,,7,197,12.3,0.597,0,0.443,NA,NA,11.7,8.1,NA,NA,19.8,17.3,NA,0.4,-0.1,0.3,0.075
1 season,NA,MNP,ABA,,6,113,16.1,0.578,0.024,0.317,NA,NA,11.2,8.4,NA,NA,17.6,18.5,NA,0.3,0.2,0.5,0.196
1 season,NA,DNR,ABA,,4,28,8.2,0.474,0,0.125,NA,NA,11.5,16.2,NA,NA,10.6,14,NA,0,0.1,0.1,0.111
