,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1968-69,24,MNP,ABA,,7,,0,,,,3,5,,,,,,,,,15
1969-70,25,WSA,ABA,,8,,0,,,,7,11,,,,,,,,,23
1971-72,27,TOT,ABA,,2,,0,,,,0,1,,,,,,,,,4
1971-72,27,DNR,ABA,,2,,0,,,,0,1,,,,,,,,,4
Career,,,,,8,,0,,,,7,11,,,,,,,,,23
1 Season,,WSA,ABA,,8,,0,,,,7,11,,,,,,,,,23
1 Season,,MNP,ABA,,7,,0,,,,3,5,,,,,,,,,15
1 Season,,DNR,ABA,,2,,0,,,,0,1,,,,,,,,,4
