,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2013-14,20,IOWA,33,601,84,168,17,40,67,82,40,152,26,11,35,31,38,252,.500,.425,.817,18.2,7.6,4.6,0.8
2014-15,21,IOWA,34,1031,156,363,54,145,56,76,60,218,59,38,56,35,52,422,.430,.372,.737,30.3,12.4,6.4,1.7
2015-16,22,IOWA,33,1016,218,487,66,173,122,150,48,209,36,32,86,38,51,624,.448,.382,.813,30.8,18.9,6.3,1.1
Career,,,100,2648,458,1018,137,358,245,308,148,579,121,81,177,104,141,1298,.450,.383,.795,26.5,13.0,5.8,1.2
