Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,23,ATL,NBA,SF,64,NA,499,5.1,14.4,0.355,0.9,1.5,0.588,2.9,3.7,6.6,2.9,1.5,1.7,6,11.1,NA,NA,100
1974-75,24,PHI,NBA,SF,39,NA,623,3.9,11,0.358,1,1.6,0.591,3.9,4.4,8.3,2.2,1.9,1.9,6,8.9,NA,NA,98
Career,NA,,NBA,,103,NA,1122,4.5,12.6,0.357,0.9,1.6,0.59,3.4,4.1,7.5,2.5,1.7,1.8,6,9.9,NA,NA,99
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,ATL,NBA,,64,NA,499,5.1,14.4,0.355,0.9,1.5,0.588,2.9,3.7,6.6,2.9,1.5,1.7,6,11.1,NA,NA,100
1 season,NA,PHI,NBA,,39,NA,623,3.9,11,0.358,1,1.6,0.591,3.9,4.4,8.3,2.2,1.9,1.9,6,8.9,NA,NA,98
