Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1972-73,22,ATL,NBA,SF,3,11,34.1,0.625,0,NA,NA,16.9,18.2,NA,NA,NA,0.1,0,0.1,0.396,NA,NA,NA,NA,NA
Career,NA,,NBA,,3,11,34.1,0.625,0,NA,NA,16.9,18.2,NA,NA,NA,0.1,0,0.1,0.396,NA,NA,NA,NA,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,ATL,NBA,,3,11,34.1,0.625,0,NA,NA,16.9,18.2,NA,NA,NA,0.1,0,0.1,0.396,NA,NA,NA,NA,NA
