,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1992-93,22,ATL,NBA,,5,7,0,0,5,7,4,4,2,5,7,4,1,0,2,4,14,13.0
1993-94,23,ATL,NBA,,3,3,0,0,3,3,3,7,1,2,3,1,1,1,1,4,7,3.9
1994-95,24,UTA,NBA,,5,6,0,0,5,6,3,4,4,4,8,2,3,1,0,2,11,12.8
1995-96,25,UTA,NBA,,8,11,1,1,8,10,4,4,3,6,7,1,1,1,2,5,18,12.4
1996-97,26,UTA,NBA,17:16,1,2,0,0,1,2,3,4,2,4,5,1,1,1,1,3,5,5.2
1997-98,27,UTA,NBA,20:08,2,5,0,0,2,5,3,4,3,6,7,1,1,2,2,4,6,5.7
1998-99,28,UTA,NBA,26:30,6,9,0,0,6,9,2,2,3,5,7,2,3,1,2,4,13,11.6
Career,,,,26:30,8,11,1,1,8,10,4,7,4,6,8,4,3,2,2,5,18,13.0
5 Seasons,,UTA,NBA,26:30,8,11,1,1,8,10,4,4,4,6,8,2,3,2,2,5,18,12.8
2 Seasons,,ATL,NBA,,5,7,0,0,5,7,4,7,2,5,7,4,1,1,2,4,14,13.0
