,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1952-53,22,FTW,NBA,,9,,12,14,,,,25
Career,,,,,9,,12,14,,,,25
