,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,22,CHO,NBA,SG,45,687,.323,19.2,.394,.171,.067,.048,.108,.606,.358,.348,.389,.538,.276,.301,.553,.007,0,.939,.147,.417,2,0
2015-16,23,TOT,NBA,SF,66,1313,.355,17.2,.409,.218,.069,.042,.081,.591,.449,.596,.286,.235,.303,.290,.613,.020,5,.971,.257,.306,0,0
2015-16,23,CHO,NBA,SF,48,938,.359,17.8,.377,.207,.054,.036,.080,.623,.433,.544,.200,.300,.364,.314,.756,.014,2,.981,.273,.340,0,0
2015-16,23,MEM,NBA,SF,18,375,.348,16.0,.477,.242,.098,.053,.083,.523,.476,.688,.385,.143,.182,.232,.400,.030,3,.938,.217,.200,0,0
Career,,,NBA,,111,2000,.343,18.0,.403,.199,.068,.044,.092,.597,.414,.511,.326,.367,.290,.295,.593,.015,5,.958,.213,.337,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CHO,NBA,,93,1625,.341,18.5,.385,.189,.061,.042,.094,.615,.395,.456,.303,.435,.314,.307,.663,.011,2,.961,.212,.366,2,0
1 season,,MEM,NBA,,18,375,.348,16.0,.477,.242,.098,.053,.083,.523,.476,.688,.385,.143,.182,.232,.400,.030,3,.938,.217,.200,0,0
