,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,22,MIA,NBA,PG,50,550,83%,17%,,,,-0.8,-3.9,22,6,26,4,9,0,108,0,7
2001-02,23,MIA,NBA,PG,64,1230,100%,,,,,-2.9,-1.5,40,20,40,7,14,0,272,2,21
2002-03,24,MIA,NBA,SG,55,1025,6%,90%,4%,,,-7.0,-1.8,30,12,28,1,13,0,190,2,17
2003-04,25,LAC,NBA,SG,60,1188,36%,61%,3%,,,-9.3,-5.9,44,14,45,4,13,0,311,3,15
2004-05,26,TOT,NBA,PG-SG,68,891,77%,23%,,,,-2.9,-0.5,21,8,30,4,9,0,208,2,13
2004-05,26,CHA,NBA,SG,13,300,46%,54%,,,,-11.5,-5.6,7,4,12,1,4,0,52,1,4
2004-05,26,MIL,NBA,SG,5,41,3%,97%,,,,-9.4,-6.2,0,0,0,0,0,0,10,0,0
2004-05,26,SAC,NBA,PG,50,550,100%,,,,,+2.4,-0.1,14,4,18,3,5,0,146,1,9
2005-06,27,PHO,NBA,PG,81,1421,99%,1%,,,,+2.8,-5.0,41,20,42,8,12,7,328,1,23
2006-07,28,NJN,NBA,SG,56,946,6%,87%,7%,,,-5.0,-5.8,15,4,37,2,11,6,149,3,11
2007-08,29,BOS,NBA,PG,78,1480,100%,,,,,+8.9,-4.2,52,16,51,3,6,12,334,3,10
2008-09,30,BOS,NBA,PG,81,1479,100%,,,,,+5.9,-4.0,33,14,55,3,6,5,200,1,6
2009-10,31,TOT,NBA,PG-SG,68,1217,80%,19%,1%,,,+0.3,+0.3,29,10,29,4,9,7,200,1,10
2009-10,31,BOS,NBA,PG,50,846,100%,,,,,+3.8,-0.3,16,4,20,3,7,5,114,1,6
2009-10,31,NYK,NBA,SG,18,371,35%,62%,3%,,,-7.0,-3.5,13,6,9,1,2,2,86,0,4
2010-11,32,MIA,NBA,SG,56,978,63%,36%,1%,,,+6.7,-2.6,16,6,34,3,6,2,142,2,9
Career,,,NBA,,717,12405,72%,27%,1%,,,+0.3,-3.2,343,130,417,43,108,39,2442,20,142
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,MIA,NBA,,225,3783,63%,36%,1%,,,-1.2,-2.2,108,44,128,15,42,2,712,6,54
3 seasons,,BOS,NBA,,209,3805,100%,,,,,+6.6,-3.2,101,34,126,9,19,22,648,5,22
1 season,,PHO,NBA,,81,1421,99%,1%,,,,+2.8,-5.0,41,20,42,8,12,7,328,1,23
1 season,,LAC,NBA,,60,1188,36%,61%,3%,,,-9.3,-5.9,44,14,45,4,13,0,311,3,15
1 season,,NJN,NBA,,56,946,6%,87%,7%,,,-5.0,-5.8,15,4,37,2,11,6,149,3,11
1 season,,SAC,NBA,,50,550,100%,,,,,+2.4,-0.1,14,4,18,3,5,0,146,1,9
1 season,,NYK,NBA,,18,371,35%,62%,3%,,,-7.0,-3.5,13,6,9,1,2,2,86,0,4
1 season,,CHA,NBA,,13,300,46%,54%,,,,-11.5,-5.6,7,4,12,1,4,0,52,1,4
1 season,,MIL,NBA,,5,41,3%,97%,,,,-9.4,-6.2,0,0,0,0,0,0,10,0,0
